,case:concept:name,concept:name,time:timestamp
2646,839c7233-7a45-4b5b-b628-0ded25e84514,check availability,2024-03-11 10:53:40
2647,839c7233-7a45-4b5b-b628-0ded25e84514,confirm order,2024-03-11 10:53:41
2648,839c7233-7a45-4b5b-b628-0ded25e84514,send invoice,2024-03-11 10:53:50
2649,839c7233-7a45-4b5b-b628-0ded25e84514,ship goods,2024-03-11 21:03:56
2650,839c7233-7a45-4b5b-b628-0ded25e84514,archive order,2024-03-11 21:03:57
2651,364bd25f-6cb1-4002-a0b2-efa8100ccfe4,check availability,2024-03-11 10:53:40
2652,364bd25f-6cb1-4002-a0b2-efa8100ccfe4,confirm order,2024-03-11 10:53:42
2653,364bd25f-6cb1-4002-a0b2-efa8100ccfe4,send invoice,2024-03-11 10:53:52
2654,364bd25f-6cb1-4002-a0b2-efa8100ccfe4,ship goods,2024-03-11 21:03:54
2655,364bd25f-6cb1-4002-a0b2-efa8100ccfe4,archive order,2024-03-11 21:03:55
2656,bb443b0c-6cfe-49a6-acd1-c1be4fc18c36,check availability,2024-03-11 10:53:42
2657,bb443b0c-6cfe-49a6-acd1-c1be4fc18c36,confirm order,2024-03-11 10:53:44
2658,bb443b0c-6cfe-49a6-acd1-c1be4fc18c36,ship goods,2024-03-11 21:03:46
2659,bb443b0c-6cfe-49a6-acd1-c1be4fc18c36,send invoice,2024-03-11 21:03:48
2660,bb443b0c-6cfe-49a6-acd1-c1be4fc18c36,archive order,2024-03-11 21:03:50
2661,e640933e-339f-4088-8c49-43aad02695ba,check availability,2024-03-11 10:53:43
2662,e640933e-339f-4088-8c49-43aad02695ba,confirm order,2024-03-11 10:53:47
2663,e640933e-339f-4088-8c49-43aad02695ba,send invoice,2024-03-11 10:53:51
2664,e640933e-339f-4088-8c49-43aad02695ba,ship goods,2024-03-11 21:04:01
2665,e640933e-339f-4088-8c49-43aad02695ba,archive order,2024-03-11 21:04:03
2666,5f43a983-4f2e-4eec-9986-a3e63df1f319,check availability,2024-03-11 10:53:45
2667,5f43a983-4f2e-4eec-9986-a3e63df1f319,confirm order,2024-03-11 10:53:49
2668,5f43a983-4f2e-4eec-9986-a3e63df1f319,ship goods,2024-03-11 21:03:57
2669,5f43a983-4f2e-4eec-9986-a3e63df1f319,send invoice,2024-03-11 21:03:58
2670,5f43a983-4f2e-4eec-9986-a3e63df1f319,archive order,2024-03-11 21:03:59
2671,06652715-e73c-4e2e-8675-33bb49699e85,check availability,2024-03-11 10:53:45
2672,06652715-e73c-4e2e-8675-33bb49699e85,confirm order,2024-03-11 10:53:47
2673,06652715-e73c-4e2e-8675-33bb49699e85,send invoice,2024-03-11 10:53:51
2674,06652715-e73c-4e2e-8675-33bb49699e85,ship goods,2024-03-11 21:04:01
2675,06652715-e73c-4e2e-8675-33bb49699e85,archive order,2024-03-11 21:04:02
2676,e504e0ba-4905-41b2-8e76-3defa442a466,check availability,2024-03-11 10:53:46
2677,e504e0ba-4905-41b2-8e76-3defa442a466,confirm order,2024-03-11 10:53:47
2678,e504e0ba-4905-41b2-8e76-3defa442a466,send invoice,2024-03-11 10:53:50
2679,e504e0ba-4905-41b2-8e76-3defa442a466,ship goods,2024-03-11 21:04:01
2680,e504e0ba-4905-41b2-8e76-3defa442a466,archive order,2024-03-11 21:04:02
2681,49364267-f5cd-4c10-838c-cac392ca23cc,check availability,2024-03-11 10:53:52
2682,49364267-f5cd-4c10-838c-cac392ca23cc,confirm order,2024-03-11 10:53:56
2683,49364267-f5cd-4c10-838c-cac392ca23cc,ship goods,2024-03-11 21:03:59
2684,49364267-f5cd-4c10-838c-cac392ca23cc,send invoice,2024-03-11 21:04:01
2685,49364267-f5cd-4c10-838c-cac392ca23cc,archive order,2024-03-11 21:04:02
2686,fbf63f0b-533b-4cb4-94a7-df241719f6d3,check availability,2024-03-11 10:53:55
2687,fbf63f0b-533b-4cb4-94a7-df241719f6d3,confirm order,2024-03-11 10:54:01
2688,fbf63f0b-533b-4cb4-94a7-df241719f6d3,ship goods,2024-03-11 21:04:09
2689,fbf63f0b-533b-4cb4-94a7-df241719f6d3,send invoice,2024-03-11 21:04:10
2690,fbf63f0b-533b-4cb4-94a7-df241719f6d3,archive order,2024-03-11 21:04:12
2691,f9a4cf68-983c-4766-95f2-6692f70e810c,check availability,2024-03-11 10:53:59
2692,f9a4cf68-983c-4766-95f2-6692f70e810c,confirm order,2024-03-11 10:54:00
2693,f9a4cf68-983c-4766-95f2-6692f70e810c,send invoice,2024-03-11 10:54:05
2694,f9a4cf68-983c-4766-95f2-6692f70e810c,ship goods,2024-03-11 21:04:07
2695,f9a4cf68-983c-4766-95f2-6692f70e810c,archive order,2024-03-11 21:04:09
2696,8caab459-b90c-4a59-a8fb-5f8e70732eaa,check availability,2024-03-11 10:53:59
2697,8caab459-b90c-4a59-a8fb-5f8e70732eaa,confirm order,2024-03-11 10:54:01
2698,8caab459-b90c-4a59-a8fb-5f8e70732eaa,send invoice,2024-03-11 10:54:05
2699,8caab459-b90c-4a59-a8fb-5f8e70732eaa,ship goods,2024-03-11 21:04:09
2700,8caab459-b90c-4a59-a8fb-5f8e70732eaa,archive order,2024-03-11 21:04:11
2701,fe21b788-9c3d-4b77-8f79-dcd589e74d8c,check availability,2024-03-11 10:54:01
2702,fe21b788-9c3d-4b77-8f79-dcd589e74d8c,confirm order,2024-03-11 10:54:04
2703,fe21b788-9c3d-4b77-8f79-dcd589e74d8c,send invoice,2024-03-11 10:54:05
2704,fe21b788-9c3d-4b77-8f79-dcd589e74d8c,ship goods,2024-03-11 21:04:08
2705,fe21b788-9c3d-4b77-8f79-dcd589e74d8c,archive order,2024-03-11 21:04:10
2706,77e79280-4798-4575-a824-b85c1ba9eab9,check availability,2024-03-11 10:54:02
2707,77e79280-4798-4575-a824-b85c1ba9eab9,confirm order,2024-03-11 10:54:07
2708,77e79280-4798-4575-a824-b85c1ba9eab9,send invoice,2024-03-11 10:54:13
2709,77e79280-4798-4575-a824-b85c1ba9eab9,ship goods,2024-03-11 21:04:20
2710,77e79280-4798-4575-a824-b85c1ba9eab9,archive order,2024-03-11 21:04:21
2711,e5b5c399-ca3c-4127-bb85-7cd305d7ba24,check availability,2024-03-11 10:54:05
2712,e5b5c399-ca3c-4127-bb85-7cd305d7ba24,confirm order,2024-03-11 10:54:09
2713,e5b5c399-ca3c-4127-bb85-7cd305d7ba24,send invoice,2024-03-11 10:54:11
2714,e5b5c399-ca3c-4127-bb85-7cd305d7ba24,ship goods,2024-03-11 21:04:18
2715,e5b5c399-ca3c-4127-bb85-7cd305d7ba24,archive order,2024-03-11 21:04:20
2716,c1c0f536-d70e-4dfa-bfa4-f3d55426f950,check availability,2024-03-11 10:54:07
2717,c1c0f536-d70e-4dfa-bfa4-f3d55426f950,confirm order,2024-03-11 10:54:11
2718,c1c0f536-d70e-4dfa-bfa4-f3d55426f950,ship goods,2024-03-11 21:04:16
2719,c1c0f536-d70e-4dfa-bfa4-f3d55426f950,send invoice,2024-03-11 21:04:20
2720,c1c0f536-d70e-4dfa-bfa4-f3d55426f950,archive order,2024-03-11 21:04:21
2721,d7f0e338-31a9-4485-9247-ecec0d53aacd,check availability,2024-03-11 10:54:08
2722,d7f0e338-31a9-4485-9247-ecec0d53aacd,confirm order,2024-03-11 10:54:10
2723,d7f0e338-31a9-4485-9247-ecec0d53aacd,send invoice,2024-03-11 10:54:17
2724,d7f0e338-31a9-4485-9247-ecec0d53aacd,ship goods,2024-03-11 21:04:17
2725,d7f0e338-31a9-4485-9247-ecec0d53aacd,archive order,2024-03-11 21:04:19
2726,c6695717-7db6-4a57-aa52-a8635cbd4048,check availability,2024-03-11 10:54:14
2727,c6695717-7db6-4a57-aa52-a8635cbd4048,confirm order,2024-03-11 10:54:18
2728,c6695717-7db6-4a57-aa52-a8635cbd4048,send invoice,2024-03-11 10:54:29
2729,c6695717-7db6-4a57-aa52-a8635cbd4048,ship goods,2024-03-11 21:04:37
2730,c6695717-7db6-4a57-aa52-a8635cbd4048,archive order,2024-03-11 21:04:38
2731,cde330f1-4364-485e-8fd4-31c3bcc1be21,check availability,2024-03-11 10:54:15
2732,cde330f1-4364-485e-8fd4-31c3bcc1be21,confirm order,2024-03-11 10:54:20
2733,cde330f1-4364-485e-8fd4-31c3bcc1be21,send invoice,2024-03-11 10:54:27
2734,cde330f1-4364-485e-8fd4-31c3bcc1be21,ship goods,2024-03-11 21:04:29
2735,cde330f1-4364-485e-8fd4-31c3bcc1be21,archive order,2024-03-11 21:04:31
2736,4e1af791-e828-488e-9da8-b5e3c4747883,check availability,2024-03-11 10:54:16
2737,4e1af791-e828-488e-9da8-b5e3c4747883,confirm order,2024-03-11 10:54:18
2738,4e1af791-e828-488e-9da8-b5e3c4747883,send invoice,2024-03-11 10:54:27
2739,4e1af791-e828-488e-9da8-b5e3c4747883,ship goods,2024-03-11 21:04:33
2740,4e1af791-e828-488e-9da8-b5e3c4747883,archive order,2024-03-11 21:04:34
2741,5aa45876-20f0-45fa-9ac1-7870c6945a8f,check availability,2024-03-11 10:54:18
2742,5aa45876-20f0-45fa-9ac1-7870c6945a8f,confirm order,2024-03-11 10:54:24
2743,5aa45876-20f0-45fa-9ac1-7870c6945a8f,send invoice,2024-03-11 10:54:28
2744,5aa45876-20f0-45fa-9ac1-7870c6945a8f,ship goods,2024-03-11 21:04:28
2745,5aa45876-20f0-45fa-9ac1-7870c6945a8f,archive order,2024-03-11 21:04:29
2746,da539c66-5064-41dc-8910-560da1368f30,check availability,2024-03-11 10:54:21
2747,da539c66-5064-41dc-8910-560da1368f30,confirm order,2024-03-11 10:54:25
2748,da539c66-5064-41dc-8910-560da1368f30,send invoice,2024-03-11 10:54:33
2749,da539c66-5064-41dc-8910-560da1368f30,ship goods,2024-03-11 21:04:41
2750,da539c66-5064-41dc-8910-560da1368f30,archive order,2024-03-11 21:04:42
2751,0da55491-c9e8-4726-867b-d828efaeb225,check availability,2024-03-11 10:54:24
2752,0da55491-c9e8-4726-867b-d828efaeb225,confirm order,2024-03-11 10:54:29
2753,0da55491-c9e8-4726-867b-d828efaeb225,send invoice,2024-03-11 10:54:33
2754,0da55491-c9e8-4726-867b-d828efaeb225,ship goods,2024-03-11 21:04:34
2755,0da55491-c9e8-4726-867b-d828efaeb225,archive order,2024-03-11 21:04:35
2756,13dbc225-0b2f-40e4-bfae-fb22cbe3773c,check availability,2024-03-11 10:54:29
2757,13dbc225-0b2f-40e4-bfae-fb22cbe3773c,confirm order,2024-03-11 10:54:34
2758,13dbc225-0b2f-40e4-bfae-fb22cbe3773c,send invoice,2024-03-11 10:54:36
2759,13dbc225-0b2f-40e4-bfae-fb22cbe3773c,ship goods,2024-03-11 21:04:37
2760,13dbc225-0b2f-40e4-bfae-fb22cbe3773c,archive order,2024-03-11 21:04:38
2761,0c4f4aed-5e9e-44e5-927b-2ee33b279174,check availability,2024-03-11 10:54:30
2762,0c4f4aed-5e9e-44e5-927b-2ee33b279174,confirm order,2024-03-11 10:54:34
2763,0c4f4aed-5e9e-44e5-927b-2ee33b279174,send invoice,2024-03-11 10:54:39
2764,0c4f4aed-5e9e-44e5-927b-2ee33b279174,ship goods,2024-03-11 21:04:41
2765,0c4f4aed-5e9e-44e5-927b-2ee33b279174,archive order,2024-03-11 21:04:43
2766,6235d14f-3e64-4d04-8134-1a33d9545b48,check availability,2024-03-11 10:54:32
2767,6235d14f-3e64-4d04-8134-1a33d9545b48,confirm order,2024-03-11 10:54:36
2768,6235d14f-3e64-4d04-8134-1a33d9545b48,ship goods,2024-03-11 21:04:43
2769,6235d14f-3e64-4d04-8134-1a33d9545b48,send invoice,2024-03-11 21:04:46
2770,6235d14f-3e64-4d04-8134-1a33d9545b48,archive order,2024-03-11 21:04:47
2771,844c7aa6-422c-4491-880e-73dc55b5b407,check availability,2024-03-11 10:54:36
2772,844c7aa6-422c-4491-880e-73dc55b5b407,confirm order,2024-03-11 10:54:38
2773,844c7aa6-422c-4491-880e-73dc55b5b407,send invoice,2024-03-11 10:54:43
2774,844c7aa6-422c-4491-880e-73dc55b5b407,ship goods,2024-03-12 02:37:51
2775,844c7aa6-422c-4491-880e-73dc55b5b407,archive order,2024-03-12 02:37:53
2776,8151f1a2-9736-49ca-9949-d9557191db04,check availability,2024-03-11 10:54:38
2777,8151f1a2-9736-49ca-9949-d9557191db04,confirm order,2024-03-11 10:54:40
2778,8151f1a2-9736-49ca-9949-d9557191db04,send invoice,2024-03-11 10:54:45
2779,8151f1a2-9736-49ca-9949-d9557191db04,ship goods,2024-03-12 02:37:51
2780,8151f1a2-9736-49ca-9949-d9557191db04,archive order,2024-03-12 02:37:53
2781,2d440a2a-aa8c-4cc6-bed5-ec173c8ac05c,check availability,2024-03-11 10:54:39
2782,2d440a2a-aa8c-4cc6-bed5-ec173c8ac05c,confirm order,2024-03-11 10:54:42
2783,2d440a2a-aa8c-4cc6-bed5-ec173c8ac05c,send invoice,2024-03-11 10:54:47
2784,2d440a2a-aa8c-4cc6-bed5-ec173c8ac05c,ship goods,2024-03-12 02:37:58
2785,2d440a2a-aa8c-4cc6-bed5-ec173c8ac05c,archive order,2024-03-12 02:37:59
2786,5933d353-6bf7-4da2-8017-8be0dd865587,check availability,2024-03-11 10:54:41
2787,5933d353-6bf7-4da2-8017-8be0dd865587,confirm order,2024-03-11 10:54:46
2788,5933d353-6bf7-4da2-8017-8be0dd865587,send invoice,2024-03-11 10:54:50
2789,5933d353-6bf7-4da2-8017-8be0dd865587,ship goods,2024-03-12 02:38:06
2790,5933d353-6bf7-4da2-8017-8be0dd865587,archive order,2024-03-12 02:38:07
2791,b85125df-2aa3-424c-9457-723353429dfd,check availability,2024-03-11 10:54:41
2792,b85125df-2aa3-424c-9457-723353429dfd,confirm order,2024-03-11 10:54:46
2793,b85125df-2aa3-424c-9457-723353429dfd,send invoice,2024-03-11 10:54:55
2794,b85125df-2aa3-424c-9457-723353429dfd,ship goods,2024-03-12 02:38:05
2795,b85125df-2aa3-424c-9457-723353429dfd,archive order,2024-03-12 02:38:07
2796,ff89273a-f4f4-43e8-ad5f-047786da73be,check availability,2024-03-11 10:54:43
2797,ff89273a-f4f4-43e8-ad5f-047786da73be,confirm order,2024-03-11 10:54:47
2798,ff89273a-f4f4-43e8-ad5f-047786da73be,ship goods,2024-03-12 02:37:55
2799,ff89273a-f4f4-43e8-ad5f-047786da73be,send invoice,2024-03-12 02:37:57
2800,ff89273a-f4f4-43e8-ad5f-047786da73be,archive order,2024-03-12 02:37:58
2801,5286c340-1c87-4115-bcfc-a1e47ebb3763,check availability,2024-03-11 10:54:44
2802,5286c340-1c87-4115-bcfc-a1e47ebb3763,confirm order,2024-03-11 10:54:47
2803,5286c340-1c87-4115-bcfc-a1e47ebb3763,send invoice,2024-03-11 10:54:49
2804,5286c340-1c87-4115-bcfc-a1e47ebb3763,ship goods,2024-03-12 02:38:01
2805,5286c340-1c87-4115-bcfc-a1e47ebb3763,archive order,2024-03-12 02:38:02
2806,3825b2bf-2224-4d94-be91-59d58d50745d,check availability,2024-03-11 10:54:46
2807,3825b2bf-2224-4d94-be91-59d58d50745d,confirm order,2024-03-11 10:54:48
2808,3825b2bf-2224-4d94-be91-59d58d50745d,send invoice,2024-03-11 10:54:52
2809,3825b2bf-2224-4d94-be91-59d58d50745d,ship goods,2024-03-12 02:38:08
2810,3825b2bf-2224-4d94-be91-59d58d50745d,archive order,2024-03-12 02:38:09
2811,16ec6dfa-fd1a-467c-af69-323a71732c0b,check availability,2024-03-11 10:54:47
2812,16ec6dfa-fd1a-467c-af69-323a71732c0b,confirm order,2024-03-11 10:54:48
2813,16ec6dfa-fd1a-467c-af69-323a71732c0b,send invoice,2024-03-11 10:54:50
2814,16ec6dfa-fd1a-467c-af69-323a71732c0b,ship goods,2024-03-12 02:37:56
2815,16ec6dfa-fd1a-467c-af69-323a71732c0b,archive order,2024-03-12 02:37:58
2816,d756e4d1-08a8-4abb-88f8-2f70580a56f1,check availability,2024-03-11 10:54:50
2817,d756e4d1-08a8-4abb-88f8-2f70580a56f1,confirm order,2024-03-11 10:54:55
2818,d756e4d1-08a8-4abb-88f8-2f70580a56f1,send invoice,2024-03-11 10:55:01
2819,d756e4d1-08a8-4abb-88f8-2f70580a56f1,ship goods,2024-03-12 02:38:14
2820,d756e4d1-08a8-4abb-88f8-2f70580a56f1,archive order,2024-03-12 02:38:16
2821,cdd2b875-61c5-4112-906f-293ca9d826c5,check availability,2024-03-11 10:54:53
2822,cdd2b875-61c5-4112-906f-293ca9d826c5,confirm order,2024-03-11 10:54:54
2823,cdd2b875-61c5-4112-906f-293ca9d826c5,send invoice,2024-03-11 10:55:03
2824,cdd2b875-61c5-4112-906f-293ca9d826c5,ship goods,2024-03-12 02:38:06
2825,cdd2b875-61c5-4112-906f-293ca9d826c5,archive order,2024-03-12 02:38:08
2826,da3614d1-f321-491f-9374-cbd212729669,check availability,2024-03-11 10:54:54
2827,da3614d1-f321-491f-9374-cbd212729669,confirm order,2024-03-11 10:55:00
2828,da3614d1-f321-491f-9374-cbd212729669,send invoice,2024-03-11 10:55:04
2829,da3614d1-f321-491f-9374-cbd212729669,ship goods,2024-03-12 02:38:13
2830,da3614d1-f321-491f-9374-cbd212729669,archive order,2024-03-12 02:38:14
2831,b458c2cd-b58c-44da-a457-004c62b21488,check availability,2024-03-11 10:54:55
2832,b458c2cd-b58c-44da-a457-004c62b21488,confirm order,2024-03-11 10:55:00
2833,b458c2cd-b58c-44da-a457-004c62b21488,send invoice,2024-03-11 10:55:08
2834,b458c2cd-b58c-44da-a457-004c62b21488,ship goods,2024-03-12 02:38:12
2835,b458c2cd-b58c-44da-a457-004c62b21488,archive order,2024-03-12 02:38:14
2836,e718ae99-7b1a-43f2-85ce-a5db41095ee1,check availability,2024-03-11 10:54:57
2837,e718ae99-7b1a-43f2-85ce-a5db41095ee1,confirm order,2024-03-11 10:55:00
2838,e718ae99-7b1a-43f2-85ce-a5db41095ee1,send invoice,2024-03-11 10:55:09
2839,e718ae99-7b1a-43f2-85ce-a5db41095ee1,ship goods,2024-03-12 02:38:12
2840,e718ae99-7b1a-43f2-85ce-a5db41095ee1,archive order,2024-03-12 02:38:13
2841,bd5e0aa7-e293-4784-aca5-d37574a060ec,check availability,2024-03-11 10:54:59
2842,bd5e0aa7-e293-4784-aca5-d37574a060ec,confirm order,2024-03-11 10:55:03
2843,bd5e0aa7-e293-4784-aca5-d37574a060ec,send invoice,2024-03-11 10:55:05
2844,bd5e0aa7-e293-4784-aca5-d37574a060ec,ship goods,2024-03-12 02:38:19
2845,bd5e0aa7-e293-4784-aca5-d37574a060ec,archive order,2024-03-12 02:38:20
2846,3a4e2b53-b27f-41b8-b3ee-d84367e07dd4,check availability,2024-03-11 10:55:00
2847,3a4e2b53-b27f-41b8-b3ee-d84367e07dd4,confirm order,2024-03-11 10:55:01
2848,3a4e2b53-b27f-41b8-b3ee-d84367e07dd4,send invoice,2024-03-11 10:55:04
2849,3a4e2b53-b27f-41b8-b3ee-d84367e07dd4,ship goods,2024-03-12 02:38:10
2850,3a4e2b53-b27f-41b8-b3ee-d84367e07dd4,archive order,2024-03-12 02:38:11
2851,2c26f773-5f0d-4327-99b6-fc4216afc035,check availability,2024-03-11 10:55:03
2852,2c26f773-5f0d-4327-99b6-fc4216afc035,confirm order,2024-03-11 10:55:08
2853,2c26f773-5f0d-4327-99b6-fc4216afc035,ship goods,2024-03-12 02:38:11
2854,2c26f773-5f0d-4327-99b6-fc4216afc035,send invoice,2024-03-12 02:38:12
2855,2c26f773-5f0d-4327-99b6-fc4216afc035,archive order,2024-03-12 02:38:14
2856,8c77f9dc-6dbf-4820-a7e0-7825159fcff5,check availability,2024-03-11 10:55:04
2857,8c77f9dc-6dbf-4820-a7e0-7825159fcff5,confirm order,2024-03-11 10:55:06
2858,8c77f9dc-6dbf-4820-a7e0-7825159fcff5,send invoice,2024-03-11 10:55:10
2859,8c77f9dc-6dbf-4820-a7e0-7825159fcff5,ship goods,2024-03-12 02:38:26
2860,8c77f9dc-6dbf-4820-a7e0-7825159fcff5,archive order,2024-03-12 02:38:28
2861,566aa58d-8300-433f-82b9-b90b77f8fcf7,check availability,2024-03-11 10:55:06
2862,566aa58d-8300-433f-82b9-b90b77f8fcf7,confirm order,2024-03-11 10:55:10
2863,566aa58d-8300-433f-82b9-b90b77f8fcf7,ship goods,2024-03-12 02:38:12
2864,566aa58d-8300-433f-82b9-b90b77f8fcf7,send invoice,2024-03-12 02:38:16
2865,566aa58d-8300-433f-82b9-b90b77f8fcf7,archive order,2024-03-12 02:38:17
2866,c9a7f8ff-7d94-48e1-9c29-c909aadbd7ad,check availability,2024-03-11 10:55:08
2867,c9a7f8ff-7d94-48e1-9c29-c909aadbd7ad,confirm order,2024-03-11 10:55:09
2868,c9a7f8ff-7d94-48e1-9c29-c909aadbd7ad,ship goods,2024-03-12 02:38:19
2869,c9a7f8ff-7d94-48e1-9c29-c909aadbd7ad,send invoice,2024-03-12 02:38:20
2870,c9a7f8ff-7d94-48e1-9c29-c909aadbd7ad,archive order,2024-03-12 02:38:21
2871,476d28ad-cf8a-4775-93a6-916d676531ba,check availability,2024-03-11 10:55:10
2872,476d28ad-cf8a-4775-93a6-916d676531ba,confirm order,2024-03-11 10:55:15
2873,476d28ad-cf8a-4775-93a6-916d676531ba,send invoice,2024-03-11 10:55:16
2874,476d28ad-cf8a-4775-93a6-916d676531ba,ship goods,2024-03-12 02:38:27
2875,476d28ad-cf8a-4775-93a6-916d676531ba,archive order,2024-03-12 02:38:29
2876,a2de07ca-8856-437f-8314-4b949e20ee47,check availability,2024-03-11 10:55:13
2877,a2de07ca-8856-437f-8314-4b949e20ee47,confirm order,2024-03-11 10:55:18
2878,a2de07ca-8856-437f-8314-4b949e20ee47,ship goods,2024-03-12 02:38:27
2879,a2de07ca-8856-437f-8314-4b949e20ee47,send invoice,2024-03-12 02:38:28
2880,a2de07ca-8856-437f-8314-4b949e20ee47,archive order,2024-03-12 02:38:29
2881,bc8e2177-ba55-4d79-a993-602f27c7ceea,check availability,2024-03-11 10:55:16
2882,bc8e2177-ba55-4d79-a993-602f27c7ceea,confirm order,2024-03-11 10:55:21
2883,bc8e2177-ba55-4d79-a993-602f27c7ceea,send invoice,2024-03-11 10:55:24
2884,bc8e2177-ba55-4d79-a993-602f27c7ceea,ship goods,2024-03-12 02:38:35
2885,bc8e2177-ba55-4d79-a993-602f27c7ceea,archive order,2024-03-12 02:38:37
2886,5c5b9a0d-600f-4325-9c92-364f766b2f02,check availability,2024-03-11 10:55:17
2887,5c5b9a0d-600f-4325-9c92-364f766b2f02,confirm order,2024-03-11 10:55:20
2888,5c5b9a0d-600f-4325-9c92-364f766b2f02,send invoice,2024-03-11 10:55:26
2889,5c5b9a0d-600f-4325-9c92-364f766b2f02,ship goods,2024-03-12 02:38:29
2890,5c5b9a0d-600f-4325-9c92-364f766b2f02,archive order,2024-03-12 02:38:31
2891,a87ad5c0-0f24-4db1-8738-ba6409ed4957,check availability,2024-03-11 10:55:18
2892,a87ad5c0-0f24-4db1-8738-ba6409ed4957,confirm order,2024-03-11 10:55:19
2893,a87ad5c0-0f24-4db1-8738-ba6409ed4957,send invoice,2024-03-11 10:55:21
2894,a87ad5c0-0f24-4db1-8738-ba6409ed4957,ship goods,2024-03-12 02:38:38
2895,a87ad5c0-0f24-4db1-8738-ba6409ed4957,archive order,2024-03-12 02:38:39
2896,50fa76e4-1cbd-408a-a24a-5273ffd5c988,check availability,2024-03-11 10:55:19
2897,50fa76e4-1cbd-408a-a24a-5273ffd5c988,confirm order,2024-03-11 10:55:21
2898,50fa76e4-1cbd-408a-a24a-5273ffd5c988,send invoice,2024-03-11 10:55:30
2899,50fa76e4-1cbd-408a-a24a-5273ffd5c988,ship goods,2024-03-12 02:38:37
2900,50fa76e4-1cbd-408a-a24a-5273ffd5c988,archive order,2024-03-12 02:38:38
2901,00942d12-5338-4013-9b0c-b3f26de01f62,check availability,2024-03-11 10:55:21
2902,00942d12-5338-4013-9b0c-b3f26de01f62,confirm order,2024-03-11 10:55:26
2903,00942d12-5338-4013-9b0c-b3f26de01f62,send invoice,2024-03-11 10:55:30
2904,00942d12-5338-4013-9b0c-b3f26de01f62,ship goods,2024-03-12 02:38:34
2905,00942d12-5338-4013-9b0c-b3f26de01f62,archive order,2024-03-12 02:38:36
2906,edc15884-f9f7-427f-af96-c5f469df542f,check availability,2024-03-11 10:55:23
2907,edc15884-f9f7-427f-af96-c5f469df542f,confirm order,2024-03-11 10:55:28
2908,edc15884-f9f7-427f-af96-c5f469df542f,send invoice,2024-03-11 10:55:30
2909,edc15884-f9f7-427f-af96-c5f469df542f,ship goods,2024-03-12 02:38:35
2910,edc15884-f9f7-427f-af96-c5f469df542f,archive order,2024-03-12 02:38:37
2911,db546db5-fe81-4b88-88e7-ee5341b620fe,check availability,2024-03-11 10:55:25
2912,db546db5-fe81-4b88-88e7-ee5341b620fe,confirm order,2024-03-11 10:55:28
2913,db546db5-fe81-4b88-88e7-ee5341b620fe,send invoice,2024-03-11 10:55:33
2914,db546db5-fe81-4b88-88e7-ee5341b620fe,ship goods,2024-03-12 02:38:36
2915,db546db5-fe81-4b88-88e7-ee5341b620fe,archive order,2024-03-12 02:38:38
2916,3bf2b7be-9842-4b5d-beee-d5393ab50758,check availability,2024-03-11 10:55:26
2917,3bf2b7be-9842-4b5d-beee-d5393ab50758,confirm order,2024-03-11 10:55:28
2918,3bf2b7be-9842-4b5d-beee-d5393ab50758,send invoice,2024-03-11 10:55:38
2919,3bf2b7be-9842-4b5d-beee-d5393ab50758,ship goods,2024-03-12 02:38:40
2920,3bf2b7be-9842-4b5d-beee-d5393ab50758,archive order,2024-03-12 02:38:41
2921,f7e8da19-72da-49cf-9fc5-1dcf0f289a33,check availability,2024-03-11 10:55:27
2922,f7e8da19-72da-49cf-9fc5-1dcf0f289a33,confirm order,2024-03-11 10:55:30
2923,f7e8da19-72da-49cf-9fc5-1dcf0f289a33,send invoice,2024-03-11 10:55:31
2924,f7e8da19-72da-49cf-9fc5-1dcf0f289a33,ship goods,2024-03-12 02:38:48
2925,f7e8da19-72da-49cf-9fc5-1dcf0f289a33,archive order,2024-03-12 02:38:50
2926,5967c28b-a99d-4e2e-9cdf-ee0bdbef8175,check availability,2024-03-11 10:55:30
2927,5967c28b-a99d-4e2e-9cdf-ee0bdbef8175,confirm order,2024-03-11 10:55:31
2928,5967c28b-a99d-4e2e-9cdf-ee0bdbef8175,send invoice,2024-03-11 10:55:36
2929,5967c28b-a99d-4e2e-9cdf-ee0bdbef8175,ship goods,2024-03-12 02:38:51
2930,5967c28b-a99d-4e2e-9cdf-ee0bdbef8175,archive order,2024-03-12 02:38:52
2931,a44cc968-9d56-4c02-8422-7f8db5b67833,check availability,2024-03-11 10:55:33
2932,a44cc968-9d56-4c02-8422-7f8db5b67833,confirm order,2024-03-11 10:55:39
2933,a44cc968-9d56-4c02-8422-7f8db5b67833,send invoice,2024-03-11 10:55:45
2934,a44cc968-9d56-4c02-8422-7f8db5b67833,ship goods,2024-03-12 02:38:49
2935,a44cc968-9d56-4c02-8422-7f8db5b67833,archive order,2024-03-12 02:38:50
2936,affb6fcf-6b24-4b89-8ca5-cbaabd751c42,check availability,2024-03-11 10:55:37
2937,affb6fcf-6b24-4b89-8ca5-cbaabd751c42,confirm order,2024-03-11 10:55:39
2938,affb6fcf-6b24-4b89-8ca5-cbaabd751c42,send invoice,2024-03-11 10:55:47
2939,affb6fcf-6b24-4b89-8ca5-cbaabd751c42,ship goods,2024-03-12 02:38:49
2940,affb6fcf-6b24-4b89-8ca5-cbaabd751c42,archive order,2024-03-12 02:38:50
